"","NUTS_ID","nuts3_cases"
"215","DE133",66.9566178283221
"216","DE134",171.581278563714
"217","DE135",54.8635569707496
"218","DE136",82.7723630285887
"219","DE214",43.4535504293238
"220","DE215",42.7194009939358
"221","DE216",51.0392053793989
"222","DE217",63.4281271733382
"223","CZ051",56.6069493975418
"224","BG425",4.58524360185192
"225","ES514",759.655174571862
"226","ES521",1702.93554475056
"227","DE21N",54.0643693100004
"228","DE221",28.2379804593583
"229","DE222",19.767665193645
"230","DE223",18.5787777490436
"231","DE224",47.3565708739574
"232","DE225",31.1305319319674
"233","DE238",79.3094862166991
"234","DE239",59.1623853256956
"235","DE268",36.3017237631488
"236","CH056",239.676653994076
"237","ES522",528.656710190737
"238","ES531",124.515821660076
"239","DE24D",28.1372539345399
"240","DE251",16.2226016818118
"241","DE252",44.2009160478657
"242","DE253",51.2967400424684
"243","DE254",200.583676083493
"244","DE255",16.3611183331246
"245","DE137",54.6790764211312
"246","DE269",52.643734876776
"247","DE26A",51.6198622346788
"248","DE218",57.4544123877995
"249","ES532",800.10451171963
"250","ES533",85.6583520322373
"251","DE138",111.06948738772
"252","DE139",98.6622083219588
"253","DE226",48.0936773398719
"254","DE219",53.1842991346288
"255","DE21A",56.7958464946444
"256","DE21B",72.2794569736211
"257","CZ020",202.904643970333
"258","CZ052",70.7057085634184
"259","ES611",633.827154651901
"260","ES612",982.527872626887
"261","ES706",18.3602928907984
"262","DE227",63.7121468306225
"263","DE228",77.5551480927063
"264","BG413",9.59724209047208
"265","BG414",3.88873795580696
"266","CH011",954.185858015183
"267","ES707",72.5854331686961
"268","ES708",114.279813334757
"269","ES709",771.086953271323
"270","FI196",31.4285533721455
"271","DE256",72.9007952010382
"272","DE257",56.6424361456411
"273","DE258",47.7615919572448
"274","CH025",81.4733643375944
"275","CH031",203.213971865908
"276","CH032",327.262509181545
"277","CH063",189.115507885931
"278","ES241",187.389100363402
"279","DE13A",71.1089925857257
"280","DE141",112.251589121559
"281","DE142",89.325859730453
"282","DE143",74.6186621854566
"283","CH064",44.8878596193325
"284","CH065",50.1560598720925
"285","CH066",145.601190958035
"286","BG415",3.6658471451384
"287","ES523",2189.20906648842
"288","DE229",29.766347507525
"289","DE22A",48.5866561020337
"290","DE22B",40.5428653534974
"291","CZ032",76.5815003348733
"292","ES412",301.557344435353
"293","ES413",380.00767865108
"294","DE259",69.0037973625157
"295","DE25A",40.2153980697125
"296","DE25B",51.9767452292513
"297","DE144",48.1540448384838
"298","BG421",20.3778716434332
"299","CH033",768.951676973073
"300","ES419",141.244311120121
"301","HR037",9.71871745231823
"302","HU110",35.8316145395145
"303","HR048",7.25554959360607
"304","HR049",6.71926253631822
"305","DE145",77.88304626748
"306","DE146",79.5300629320543
"307","CH040",1784.38659161236
"308","CH070",415.490668218253
"309","ES425",684.361226243298
"310","DE128",218.565303062268
"311","DE129",47.0285674433697
"312","DE12A",59.2326567385624
"313","DE12B",79.517603275064
"314","DE22C",37.6057972500261
"315","DE231",16.0826755893638
"316","DE232",60.593601257478
"317","DE233",16.8142972405921
"318","DE234",41.705146101849
"319","CY000",123.773519643585
"320","CZ041",37.5658242681925
"321","ES431",555.129925990063
"322","DE21G",43.6238872289269
"323","DE21H",151.867982931901
"324","DE21I",38.4910019355777
"325","DE21J",50.726500223537
"326","DE80O",80.9247222039134
"327","DE278",49.4685057585119
"328","CH021",1166.2903677803
"329","DE80M",60.4635840131511
"330","DEB12",50.8991625187821
"331","DEC05",57.1719452537726
"332","DED52",108.891915635362
"333","DED53",75.5190796253851
"334","DEE01",38.4795685227746
"335","DE279",70.8216244778564
"336","DE27A",33.3736583210245
"337","DE27B",56.9933327157885
"338","CZ063",64.6950800440881
"339","DEC06",35.6768463089837
"340","DED21",220.329851000226
"341","DED2C",117.351285941035
"342","DEA1A",134.07276399984
"343","DEA38",111.052107021422
"344","DEA41",138.154400271702
"345","DEA42",148.339584375755
"346","DEA43",102.92458856204
"347","DEA44",57.0123248117393
"348","DEB38",20.2711053969518
"349","DE40D",37.7010965219316
"350","DE40E",83.5207121311432
"351","CZ064",154.48225662812
"352","DEA1B",127.884945731511
"353","DEA1C",191.435656457308
"354","DEA1D",183.056004273815
"355","DEA1E",122.3399773476
"356","DEB39",32.5238886631275
"357","DEB3A",13.6404422040883
"358","DEB3B",52.3705499898522
"359","DEB3C",53.8393521149893
"360","DEB3D",30.6816553558999
"361","DEE02",92.0610636287638
"362","DE721",105.164879622605
"363","DE722",102.296862622406
"364","DE723",69.6642775957891
"365","DE724",96.7792936425941
"366","CZ071",79.8535274944924
"367","DEB13",51.6959029818542
"368","DEB14",64.1488926741188
"369","DEB15",31.8481463368143
"370","DEE03",96.1253853192116
"371","DEE04",32.5685368637572
"372","DEE05",59.9536261724826
"373","DEA45",139.797561942086
"374","DE916",53.0351845385371
"375","DE917",35.2096552212685
"376","DE918",52.7335378216407
"377","DE91A",53.4435672293863
"378","DE11A",77.5967175607746
"379","DE11B",52.0496118557837
"380","DE11C",50.1170789278189
"381","DEE09",85.6857715986041
"382","DEE0A",52.9937466402364
"383","DEA1F",186.274253416835
"384","DEA46",125.31501977524
"385","DEA47",124.837460989839
"386","DEA51",142.337924171581
"387","DEA52",231.604393308947
"388","DEA53",73.4445006870921
"389","DEB3E",52.2585084650216
"390","DE27C",57.4039290679773
"391","DE27D",52.8746266619097
"392","DE27E",62.7733833819315
"393","DE21D",33.8470529232813
"394","DE21E",50.3447538321352
"395","DE21F",39.8942461347717
"396","DE23A",29.4458731568873
"397","DE241",29.8345762997501
"398","DEA22",127.862078905905
"399","DEA23",444.714024388563
"400","DEA24",66.1382144030172
"401","DEA26",103.855056536884
"402","DEA27",188.279968738774
"403","DEB3F",42.6412321057697
"404","DEB3G",28.1444475115826
"405","DEE06",32.8162465544325
"406","DE40F",28.7313440630903
"407","DE40G",44.5286892313602
"408","DE725",41.7240099172764
"409","DE113",211.478152804594
"410","DE114",99.5592115264185
"411","DE115",218.343226451563
"412","DE116",168.90295227593
"413","DEB17",87.4524707022615
"414","DEB18",74.1609770134493
"415","DEB1A",49.0539096853885
"416","DEE07",66.7085364530534
"417","DEE08",68.9922192229683
"418","DEA54",71.264501472522
"419","DEA55",57.6884684258436
"420","DE731",78.5265868931769
"421","DE732",89.5222933934564
"422","DE733",47.3974364437691
"423","DE91B",47.9804023484702
"424","DE242",28.2590974070556
"425","DE243",16.6088707839743
"426","DE244",16.3664469087118
"427","DE245",60.8221576792371
"428","DED2D",97.9534156700284
"429","DED2E",95.0890563093684
"430","DED2F",96.2747038484431
"431","DEA56",128.659510110257
"432","DEA57",105.269517058765
"433","DEA58",165.279191952239
"434","DE91C",126.571497898694
"435","DE922",87.189127233953
"436","DE300",1358.20365751733
"437","CH022",378.201330875155
"438","DEA28",77.4328671507134
"439","DEA29",102.913122256795
"440","DEA2A",107.446865142518
"441","DEA2B",117.256858318839
"442","DEB3H",45.0980870037791
"443","DEB3I",62.1338622126343
"444","DEB3J",86.9957459895575
"445","DE401",28.4477520075506
"446","DE402",40.089255555041
"447","DE403",21.6009912276071
"448","DE404",78.4710907652098
"449","DE405",75.3836811775641
"450","CZ072",73.2268578801901
"451","DE117",47.4074916632567
"452","DE118",134.85311744836
"453","DEB1B",82.6505491592707
"454","DEB1C",25.5815473809002
"455","DEB1D",41.3492663267544
"456","DEB21",47.1213537327143
"457","DE26B",46.2490165704324
"458","DE26C",65.7188357688421
"459","DE271",116.490674934289
"460","DE272",16.3703282168555
"461","DE273",27.8856135970581
"462","DE40H",68.2694604402089
"463","DE40I",44.265576010145
"464","DE501",225.298517488164
"465","DE502",41.8133753926639
"466","DE11D",124.739270472291
"467","DE121",21.4569946954744
"468","DE122",126.636769660392
"469","DE123",179.053309862504
"470","DED41",95.9366221736583
"471","DED42",132.756711085624
"472","DED43",119.948131071754
"473","DE408",66.4395683771807
"474","DE409",79.8682169702112
"475","DE40A",88.854267634012
"476","DE734",95.2374275362733
"477","DE735",71.6827420282075
"478","DE736",61.9470265641762
"479","CZ080",149.24570432006
"480","DE112",151.110575250849
"481","DEA2C",241.367291086961
"482","DEA2D",217.480049834349
"483","DEA31",48.4898371993125
"484","DEA32",102.528570140099
"485","DEA33",134.410122040903
"486","DE716",116.840137393969
"487","DE717",108.935813888317
"488","DE718",95.6283476297199
"489","DE719",165.552988638582
"490","DE274",17.2492290659178
"491","CH012",415.29358462088
"492","CH013",588.383273656284
"493","CH024",202.632030853222
"494","CH023",306.377464255531
"495","DE119",44.2339762412155
"496","DEB22",46.0994250339332
"497","DEB23",40.4273964362212
"498","DEB24",24.8096916947446
"499","DE80N",96.6404151744205
"500","DE275",54.8557943544621
"501","CH057",311.490253256953
"502","CH061",467.688562215325
"503","CH062",41.1204711760895
"504","DE124",92.4349454373082
"505","DE125",65.5767469983394
"506","DE126",115.734240869516
"507","DE127",56.4665734157995
"508","DE21C",87.2300256962066
"509","DED44",88.8481167473775
"510","DED45",125.827168252539
"511","DED51",211.147096955398
"512","DEA34",154.421160056759
"513","DE276",99.521141814168
"514","DE277",38.63804430783
"515","DE40B",41.2973488964656
"516","CZ031",82.3799508121947
"517","DEB3K",54.4208904877121
"518","DEC01",129.16315918057
"519","DEC02",42.6390480476278
"520","DEC03",52.1772707120266
"521","DEC04",77.167129112635
"522","DEA35",89.1593187186447
"523","DEA36",246.406281615673
"524","DEA37",180.064805078715
"525","DE40C",69.3656602727913
"526","DE71A",96.1948541564961
"527","DE71B",39.1646950627607
"528","DE71C",139.275874656637
"529","CZ053",66.9768291128284
"530","DE94H",23.0649104697447
"531","DEA11",252.771179634194
"532","DEA12",196.600822393134
"533","DEA13",229.281844829687
"534","DEA14",86.6132134687945
"535","DEA15",102.819207756693
"536","DEA16",68.1518173325233
"537","DEA17",83.8420844454447
"538","DEA18",43.1427990845105
"539","DEA19",61.6710195057378
"540","DEB25",62.3802331809244
"541","DEB31",19.9286309365519
"542","DEB32",39.301935487328
"543","DEB33",19.0718453207985
"544","DEB34",64.1899819125353
"545","DEB35",89.5078207190221
"546","DEB36",21.4032846271023
"547","DEB37",22.3723535271343
"548","DE71D",73.8584389113775
"549","DE71E",122.160753010196
"550","DE914",70.8214205447166
"551","EL623",2.48886968515481
"552","EL624",1.43944051928491
"553","EL521",10.0541114191952
"554","DEE0D",43.0538250291816
"555","DEE0E",46.3103182143942
"556","DEF01",32.2948980611353
"557","DEF02",98.2017996557625
"558","DEF03",87.3011720480279
"559","ES112",255.769228253715
"560","EL515",9.24605292096918
"561","DEG09",40.1037808573823
"562","DEG0A",28.9615319499674
"563","DEG0B",48.2630569694158
"564","EL522",77.7241762070415
"565","EL631",13.8703190952802
"566","DK013",125.300025306529
"567","DK014",9.97354345534601
"568","DK021",65.1437156384316
"569","DEF04",31.1480668927422
"570","EL632",19.9426122127267
"571","EL633",10.640403094461
"572","ES113",244.50070883503
"573","DEF05",54.3344261256999
"574","DEF06",79.9745582348612
"575","DEG0C",53.0310927187652
"576","EL431",22.0159525912549
"577","EL542",2.92514012220691
"578","EL543",11.9548515686451
"579","EL523",5.7429428486832
"580","EL524",9.97523400073201
"581","EL525",8.9296414346338
"582","EL526",12.6261162467473
"583","DEG0D",27.2814386458225
"584","DEG0E",25.2747447737366
"585","DK032",199.085647776953
"586","FI200",4.04938725144336
"587","FR101",753.449340554299
"588","FRB04",202.375736965027
"589","EL307",34.2228173281874
"590","EL641",8.20773775893585
"591","EL643",1.40678878399649
"592","EL644",10.8966035673744
"593","FRB05",110.734256022462
"594","EL611",17.277386694843
"595","EL411",6.5306510018928
"596","ES114",724.589000635056
"597","EL532",3.48107439560837
"598","DEF07",65.3425396550625
"599","DEG0F",42.6186909153383
"600","FI1C2",25.2402417833183
"601","FI1C3",29.1539248967875
"602","FR105",547.282115835337
"603","EE008",81.8787667677457
"604","EL527",7.05978390931814
"605","EL531",12.5429613424098
"606","EL533",3.5696994606621
"607","DEG0G",32.3404738286265
"608","DEG0H",21.6063921665664
"609","DEF08",77.6780803050488
"610","FR102",486.994529190375
"611","EL432",5.14430970259066
"612","EL652",9.34043817408696
"613","EL642",13.5155082107657
"614","DEF09",126.726079218629
"615","DEF0A",50.7165173674215
"616","DEG0I",41.1434517393222
"617","FRB06",223.411611682001
"618","EL612",20.0442097390078
"619","EL621",2.66946570657505
"620","EL622",6.72746155608286
"621","EL433",5.83999568539151
"622","ES120",817.009893255029
"623","DEG0J",33.3360655491814
"624","DEG0K",31.6046435894576
"625","DK022",158.696852456865
"626","FRC11",175.920316120683
"627","EL653",16.6560100606088
"628","EL541",8.72000454623897
"629","EL645",2.64845097069565
"630","FR103",469.900055668088
"631","FR104",418.05469866776
"632","EL434",10.9182982809991
"633","EL511",10.3035026511905
"634","EL512",7.97575930129601
"635","EL651",12.3245445858201
"636","DEE0B",73.1556261053839
"637","FRC12",68.7978379202078
"638","EL613",13.6133548651284
"639","DEE0C",71.7742619585392
"640","DEG01",85.4074357552794
"641","DEG02",35.5750803830014
"642","DEG03",46.4145017348558
"643","DEG04",12.2488271277266
"644","DEG05",25.5608004731743
"645","FRC13",182.84652419019
"646","ES111",854.381991125135
"647","DEG06",38.8493716685239
"648","DEG07",32.8308869803204
"649","DEG0P",37.3520254823094
"650","DK041",120.895690122005
"651","DEF0B",111.781069318723
"652","EL304",36.3274383530259
"653","EL305",34.7468928489433
"654","EL306",10.8912116194074
"655","EL412",2.65014994087893
"656","EL513",7.99552179817564
"657","EL514",7.062504376974
"658","DK011",225.953901037822
"659","DK012",148.656785777584
"660","DK031",134.535540451348
"661","DEF0C",79.6381014467062
"662","FI1C4",24.8758007031351
"663","EL413",3.25212062816868
"664","EL421",12.7545610646402
"665","EE007",45.9823881207839
"666","EL422",7.67820515931142
"667","HR045",10.1182501413385
"668","HR046",9.81199476959962
"669","HR047",10.1238391895862
"670","ES417",73.7321994957789
"671","FI197",75.1840810863114
"672","ES614",772.844939138842
"673","HU213",6.09247699046139
"674","HU221",8.88219440215408
"675","HU231",6.58156959264763
"676","HU232",5.6486680128834
"677","ES424",275.744137345851
"678","ES615",434.434712916892
"679","ES130",477.350941250226
"680","ES230",279.804418101529
"681","FI194",28.0014931541091
"682","FI195",25.8151105502516
"683","ES242",115.158090009607
"684","ES418",432.338987098238
"685","ES414",127.850114322716
"686","DEF0D",113.204956814451
"687","DEF0E",52.5484487618472
"688","DEF0F",103.640874112234
"689","FI1B1",239.228623725971
"690","FI1C1",67.5452252128757
"691","ES421",334.387931063773
"692","ES211",280.039183896771
"693","ES212",552.622017044279
"694","ES243",832.440115690979
"695","EE006",34.7559047646556
"696","EL301",41.4552153834432
"697","EL302",34.4957280523989
"698","EL303",71.7134646353208
"699","HR034",9.06742334467581
"700","ES415",270.434939804944
"701","DK050",157.76415500264
"702","ES422",438.347778591368
"703","ES616",526.873798513167
"704","ES617",1418.62144117822
"705","ES213",886.876270320239
"706","DEG0L",38.0345304946764
"707","DEG0M",34.8761817775934
"708","DEG0N",15.8622682700844
"709","DK042",246.275905109947
"710","HR04D",11.3640092833223
"711","HR04E",15.6523904594909
"712","ES300",5714.68603476252
"713","EE001",166.293582307287
"714","ES618",1630.33821571514
"715","ES416",136.648722330767
"716","EE004",40.4524155846164
"717","HR036",18.4243576300988
"718","HR035",38.7193963790452
"719","ES423",175.341243500568
"720","HU120",22.5920534259791
"721","ES220",555.31629655832
"722","FI193",40.1271291607534
"723","ES620",1314.59801373476
"724","ES630",60.2329573604687
"725","ES640",78.8252957548598
"726","ES703",9.33723918462605
"727","ES704",85.8823679750131
"728","ES705",729.072590406259
"729","HR042",33.0765092135047
"730","HR044",15.7577207190475
"731","ES411",136.831499666827
"732","HR04B",26.9419206192712
"733","HR04C",15.2552646954174
"734","HU211",8.33604122520754
"735","HU212",4.86793878314161
"736","HU222",4.6645590731051
"737","HU223",4.66363294338088
"738","FRG03",106.183811560608
"739","IS002",225.833580966071
"740","NL329",437.165163823688
"741","NL332",280.241922517799
"742","NL333",73.2717455148361
"743","NL337",133.101779537585
"744","NL33A",128.721609008591
"745","NL33B",102.567360305929
"746","NL33C",458.928248713303
"747","FRF33",345.445493730569
"748","NL341",33.7144351544441
"749","NL342",87.736324810373
"750","NL411",204.950005303403
"751","NL412",152.867362607734
"752","HR033",15.3185539992376
"753","FRK23",173.261483357402
"754","FRH04",252.968775071211
"755","NL413",211.30036526973
"756","NL414",245.323936294618
"757","NL421",90.5656986837612
"758","NL422",76.142228643305
"759","NL423",189.467200706457
"760","FRL03",363.400934003316
"761","FRY20",129.408366753043
"762","FRY40",297.019907655659
"763","FRI22",39.3882356171821
"764","NO011",381.284702066085
"765","NO021",110.417561027736
"766","NO034",94.658867366373
"767","FRY50",72.5339046983706
"768","FRF34",121.917085777312
"769","NO012",350.783135299287
"770","LV007",36.554292246508
"771","NL131",64.8126445567766
"772","HR031",25.6773010039071
"773","FRK24",426.145324737751
"774","FRH01",201.982154440716
"775","FRI11",141.791639138334
"776","LT026",19.1765290422045
"777","LT027",7.30337065014472
"778","NO022",106.698598862941
"779","FRL04",670.412907042179
"780","FRI23",128.311367981261
"781","FRY30",110.546655123338
"782","FRG01",455.96965586356
"783","MK003",15.8905190005432
"784","MK004",12.4492897920224
"785","NO041",63.1446412926179
"786","FRK25",246.698478133219
"787","FRI12",517.715393672009
"788","HR041",72.9072616058869
"789","MK005",16.100637727901
"790","MK006",23.4016022327853
"791","MK007",11.851807747408
"792","FRL05",359.450571457894
"793","FRI31",117.388248127788
"794","MK008",44.975710706599
"795","MT001",102.531831590082
"796","MT002",8.02773271528135
"797","NL111",44.7935728362577
"798","NL112",14.5327446907555
"799","FRK26",598.494084565666
"800","FRG02",269.884877885632
"801","NL113",126.651917287267
"802","NL124",105.331548225344
"803","NL125",44.5475252524698
"804","NL126",62.3150538243379
"805","FRL06",188.916664380972
"806","HR032",4.48412279047102
"807","NL132",55.8003824465102
"808","NL133",43.1679535178972
"809","NL211",121.574688140225
"810","NL212",51.7278178725152
"811","NL213",204.887220990095
"812","NL221",219.52663771637
"813","NO043",264.182008987948
"814","NO051",285.435615632167
"815","NO052",57.188755514761
"816","NO053",128.209343970872
"817","NO060",249.723674780735
"818","NO071",121.363915404956
"819","NO072",84.8022167018752
"820","NO073",39.39905652346
"821","FRG05",236.737896962266
"822","FRH02",291.324371839742
"823","NL224",79.7910794921156
"824","NL225",130.273440680885
"825","NL226",237.853246128111
"826","NL230",148.271948802322
"827","FR106",541.467075428831
"828","FR107",450.105387770346
"829","FR108",399.469056383053
"830","FRI21",82.2134678673077
"831","FRI14",115.225714882362
"832","NL310",429.53019741615
"833","NL321",122.670439206227
"834","NL323",64.5394855649692
"835","NL324",71.7685546025559
"836","NL325",55.0794028845077
"837","NL327",79.445047286462
"838","NL328",79.5185686418268
"839","FRL02",49.4227205497987
"840","FRB03",74.8800759344833
"841","FRK11",109.495349283252
"842","FRC14",114.441935232905
"843","FRF21",89.440214747849
"844","FRG04",193.835948082051
"845","FRK12",47.019823963529
"846","FRD22",402.460036632825
"847","FRD12",162.523465181902
"848","FRH03",360.043374766116
"849","FRJ22",93.9982564437155
"850","FRF11",376.584395266967
"851","FRF32",63.4761447643426
"852","FRI15",228.064444554539
"853","FRK27",147.389924384657
"854","FI1D1",20.6177112227455
"855","FRE22",271.265881776341
"856","FRC21",180.052315288462
"857","FRI33",126.283185297476
"858","FRL01",59.4808261093961
"859","FRF23",183.075277603303
"860","FI1D7",25.700210859889
"861","FRI34",147.168658677936
"862","FRM02",59.5178464449909
"863","FRY10",140.104864003467
"864","FI1D2",35.481752152948
"865","FRJ11",132.233223474288
"866","FRK22",112.183844117468
"867","FRC22",88.3861209319782
"868","FRD13",94.1604568920316
"869","FRJ12",258.307310587931
"870","FRM01",52.3253418813162
"871","FRF24",56.835609620705
"872","FRE23",187.87097432068
"873","FRJ13",385.393442868382
"874","FRK14",212.761106074964
"875","FRE12",473.437598656286
"876","FRF31",241.640472722751
"877","FRF22",102.16118070003
"878","FRJ14",26.271021138845
"879","FRJ15",164.145419879782
"880","FRJ23",478.093637700975
"881","FRJ24",66.6530282351262
"882","FI1D3",23.4591324909689
"883","FI1D8",10.382619278964
"884","FRJ25",61.3535144223319
"885","FRK13",77.4513961293022
"886","FRC23",81.4780496406545
"887","FRD21",204.082555654374
"888","FRI32",218.101035579577
"889","FRJ26",76.6717835079375
"890","FRK28",273.382732047127
"891","FRE21",175.316898590367
"892","FRJ27",133.459255739607
"893","FRK21",220.201297394445
"894","FRF12",257.594584492752
"895","FRI13",144.109791217813
"896","FI1D9",60.4410289801316
"897","FRJ21",54.3293986175091
"898","FI1C5",18.5826755217069
"899","FRE11",826.190815028349
"900","FI1D5",9.82648468745968
"901","FRC24",47.5309246456831
"902","FRB01",99.2206926831264
"903","FRJ28",91.9420546032972
"904","FRD11",230.256848969083
"905","FRB02",144.205617928347
"906","LT023",23.1429692813182
"907","LT024",10.7678324649382
"908","ITF32",319.750021002456
"909","ITF33",3395.20991798492
"910","ITF34",486.705922593283
"911","LV005",29.3677924473538
"912","ITF35",1226.12336754747
"913","ITF43",657.855848210399
"914","ITF44",446.849848024437
"915","NO032",159.075196114799
"916","MK001",11.0298211288717
"917","MK002",12.3034783532819
"918","ITI1A",252.736651872797
"919","ITI21",795.141328074514
"920","LT025",16.1209067775675
"921","HU333",7.38735549922713
"922","ITF46",673.423264067233
"923","ITF47",1398.57770488677
"924","ITF48",438.957632693843
